comment_text,original_line,clean_text,sentiment,confidence,topic,emotions,neutral,surprise,sadness,joy,fear,anger,disgust,neutral_linguistic,surprise_linguistic,sadness_linguistic,joy_linguistic,fear_linguistic,anger_linguistic,disgust_linguistic,neutral_sentence_count,surprise_sentence_count,sadness_sentence_count,joy_sentence_count,fear_sentence_count,anger_sentence_count,disgust_sentence_count,dominant_emotion
"When news media interviews Malay community what they want from the government, the most common answer you hear is, we want to vote for the government who will give us more subsidies. A good government will have policies that improves the economic status and quality of life of their citizens that they do not need government subsidies to live a comfortable life. They would have received a good quality education and secured a good paying job, or has good business growth environmental to be profitable entrepreneurs. Examples of countries with competent governments are Singapore, Switzerland, Finland, etc. Their citizens are not looking for their government to give them subsidies because they don't need it. Their expectations of their government are at a much higher level.",1026,news media interviews malay community want government common answer hear want vote government give subsidies good government policies improves economic status quality life citizens need government subsidies live comfortable life would received good quality education secured good paying job good business growth environmental profitable entrepreneurs examples countries competent governments singapore switzerland finland etc citizens looking government give subsidies dont need expectations government much higher level,neutral,0.5645113736391068,0,"{'joy': 0.7865154147148132, 'neutral': 0.5537776350975037, 'surprise': 0.26496317982673645, 'anger': 0.025268372148275375, 'sadness': 0.11092409491539001, 'fear': 0.0019779736176133156, 'disgust': 0.0025988323614001274}",0.5537776350975037,0.26496317982673645,0.11092409491539001,0.7865154147148132,0.0019779736176133156,0.025268372148275375,0.0025988323614001274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy
"@…  Im am half indigenous myself. My mother is from an indigenous race. Yes our local authority has done so less to improve our community. We have just now have a PM that really does have a concern about us. He did have tried to reach out to us. Our internet connectivity. Road access to major nodes in the state, making bridges for easier access to the residents to make purchases in cities. Have you thought about that? Why am I pointing that out? Im half indigeneous myself. Local communities thrive here because of him. Lets see the long term still in his administration, what is his contribution during his service as PM. Unlike other PM's that put Towers as their symbol of contribution...",1027,half indigenous mother indigenous race yes local authority done less improve community really concern tried reach internet connectivity road access major nodes state making bridges easier access residents make purchases cities thought pointing half indigeneous local communities thrive lets see long term still administration contribution service unlike pms put towers symbol contribution,neutral,0.7132202386856079,-1,"{'fear': 0.9350185990333557, 'anger': 0.021405216306447983, 'joy': 0.016332965344190598, 'sadness': 0.013926620595157146, 'neutral': 0.007693754509091377, 'surprise': 0.005195347126573324, 'disgust': 0.00042742444202303886, 'love_linguistic': 1.2, 'neutral_linguistic': 1.2, 'love_sentence_count': 1, 'neutral_sentence_count': 1}",0.007693754509091377,0.005195347126573324,0.013926620595157146,0.016332965344190598,0.9350185990333557,0.021405216306447983,0.00042742444202303886,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,fear
True one of the biggest issues in primary and secondary levels when it comes to unity is vernacular schools while one of the issues when it comes to university entry is the quota system.,1028,true one biggest issues primary secondary levels comes unity vernacular schools one issues comes university entry quota system,negative,0.7517517805099487,0,"{'neutral': 0.5697935819625854, 'joy': 0.12179705500602722, 'fear': 0.11992569267749786, 'surprise': 0.09116457402706146, 'anger': 0.059128399938344955, 'sadness': 0.029855329543352127, 'disgust': 0.008335362188518047, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.5697935819625854,0.09116457402706146,0.029855329543352127,0.12179705500602722,0.11992569267749786,0.059128399938344955,0.008335362188518047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"​ @… excuse me what is all this about Islamic fundamentalism? What is the proof of this being a cause of our educations downfall? Just so you know 3 out of 10 of the top MRSM schools are from religious schools, 6 out of the top 15 schools for trial SPM in Melaka were from religious schools, 7 out of the top 14 schools for SPM in Sabah were from religious schools, a Maahad Tahfiz (School for Quranic memorisation) in Pahang were one of the top 5 schools in SPM in all of Malaysia back in 2022 and 10 out of 31 schools in Kelantan got 100% pass in SPM 2021. So is religious studies, or as you would call it ""Islamic fundamentalism"" the cause? I beg to differ.",1029,excuse islamic fundamentalism proof cause educations downfall know top mrsm schools religious schools top schools trial spm melaka religious schools top schools spm sabah religious schools maahad tahfiz school quranic memorisation pahang one top schools spm malaysia back schools kelantan got pass spm religious studies would call islamic fundamentalism cause beg differ,negative,0.5516320168972015,0,"{'sadness': 0.4602184593677521, 'anger': 0.14862780272960663, 'surprise': 0.1486196666955948, 'neutral': 0.12201671302318573, 'joy': 0.10545701533555984, 'fear': 0.01296259369701147, 'disgust': 0.0020977503154426813, 'joy_linguistic': 1.0, 'sadness_linguistic': 1.0, 'joy_sentence_count': 1, 'sadness_sentence_count': 1}",0.12201671302318573,0.1486196666955948,0.4602184593677521,0.10545701533555984,0.01296259369701147,0.14862780272960663,0.0020977503154426813,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,sadness
​ @… this I agree.,1030,agree,positive,0.6395789384841919,-1,,,,,,,,,,,,,,,,,,,,,,,
"shhhhhhhhhhhhhh, there's no racism in malaysia",1031,shhhhhhhhhhhhhh theres racism malaysia,neutral,0.5461162328720093,0,"{'sadness': 0.38979372382164, 'surprise': 0.33057746291160583, 'neutral': 0.141698956489563, 'joy': 0.06654685735702515, 'disgust': 0.028925836086273193, 'fear': 0.02304729074239731, 'anger': 0.01940988376736641}",0.141698956489563,0.33057746291160583,0.38979372382164,0.06654685735702515,0.02304729074239731,0.01940988376736641,0.028925836086273193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness
"@…  mentioned or already did something to help the iban? Only the sarawak govt did thr most... PN BN and even anwar so far only talk and mentioned, not enuf? Ok then, what about emphasise but still no action",1032,mentioned already something help iban sarawak govt thr even anwar far talk mentioned enuf emphasise still action,negative,0.624968945980072,0,"{'neutral': 0.5295183062553406, 'surprise': 0.17172634601593018, 'joy': 0.15128293633460999, 'sadness': 0.11292718350887299, 'anger': 0.01669231615960598, 'fear': 0.016565877944231033, 'disgust': 0.0012870460050180554}",0.5295183062553406,0.17172634601593018,0.11292718350887299,0.15128293633460999,0.016565877944231033,0.01669231615960598,0.0012870460050180554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"@… ????? Hello, unlike other schools which accept ALL students doesn't matter their religious background and any academic achievement, muslim religious schools only accept students with good results. Muslim religious schools achieving good result is a given since they do not accept muslim students with poor results. Duhhhhh",1033,hello unlike schools accept students doesnt matter religious background academic achievement muslim religious schools accept students good results muslim religious schools achieving good result given since accept muslim students poor results duhhhhh,negative,0.4644840657711029,0,"{'joy': 0.46458473801612854, 'surprise': 0.23952816426753998, 'neutral': 0.18645553290843964, 'sadness': 0.09112706780433655, 'anger': 0.010880580171942711, 'fear': 0.0037765572778880596, 'disgust': 0.00364733231253922}",0.18645553290843964,0.23952816426753998,0.09112706780433655,0.46458473801612854,0.0037765572778880596,0.010880580171942711,0.00364733231253922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy
Acknowledge UEC as that provides all the talent. Thanks.,1034,acknowledge uec provides talent thanks,positive,0.7024718523025513,3,"{'neutral': 0.6934532523155212, 'joy': 0.21303369104862213, 'surprise': 0.07037864625453949, 'sadness': 0.014204186387360096, 'anger': 0.0054151625372469425, 'fear': 0.002130851848050952, 'disgust': 0.0013842165935784578}",0.6934532523155212,0.07037864625453949,0.014204186387360096,0.21303369104862213,0.002130851848050952,0.0054151625372469425,0.0013842165935784578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"Why not talk about the existence of Dong Zhong, who culprit of all culprits for unity? Oppps, ofc you wouldn’t talk about it",1035,talk existence dong zhong culprit culprits unity oppps ofc wouldnt talk,negative,0.6684823632240295,-1,"{'anger': 0.42198553681373596, 'sadness': 0.40937262773513794, 'neutral': 0.12425335496664047, 'surprise': 0.020763104781508446, 'disgust': 0.010262737050652504, 'joy': 0.007045262027531862, 'fear': 0.006317353341728449}",0.12425335496664047,0.020763104781508446,0.40937262773513794,0.007045262027531862,0.006317353341728449,0.42198553681373596,0.010262737050652504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger
"@… no thank you. You should follow SG, they abolished other schools, since they know how it causing unity become impossible. Should abolished UEC, and adapt some of its system and SG systems.",1036,thank follow abolished schools since know causing unity become impossible abolished uec adapt system systems,negative,0.5826503038406372,0,"{'sadness': 0.38159772753715515, 'neutral': 0.32132402062416077, 'surprise': 0.19217921793460846, 'anger': 0.055805403739213943, 'joy': 0.04075430706143379, 'disgust': 0.004493615124374628, 'fear': 0.0038456786423921585, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.32132402062416077,0.19217921793460846,0.38159772753715515,0.04075430706143379,0.0038456786423921585,0.055805403739213943,0.004493615124374628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sadness
"​ @… UEC is just like Cambridge and multilingual as well. Whats the problem? Malaysia can recognize Cambridge, whats the issue with UEC? The world is becoming more competitive, globalized hence Malaysia must progress with the best available talents. A talent lost only gain other countries. Wake up!",1037,uec like cambridge multilingual well whats problem malaysia recognize cambridge whats issue uec world becoming competitive globalized hence malaysia must progress best available talents talent lost gain countries wake,neutral,0.7285579442977905,0,"{'sadness': 0.3530496656894684, 'joy': 0.310325562953949, 'anger': 0.16422565281391144, 'neutral': 0.09728852659463882, 'surprise': 0.04748418182134628, 'fear': 0.02616976760327816, 'disgust': 0.0014566680183634162, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.09728852659463882,0.04748418182134628,0.3530496656894684,0.310325562953949,0.02616976760327816,0.16422565281391144,0.0014566680183634162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"​@… UEC is just like Cambridge and multilingual as well. Whats the problem? Malaysia can recognize Cambridge, whats the issue with UEC? The world is becoming more competitive, globalized hence Malaysia must progress with the best available talents. A talent lost only gain other countries. Wake up!",1038,uec like cambridge multilingual well whats problem malaysia recognize cambridge whats issue uec world becoming competitive globalized hence malaysia must progress best available talents talent lost gain countries wake,neutral,0.732582688331604,0,"{'joy': 0.7218276262283325, 'neutral': 0.08249794691801071, 'sadness': 0.07633373141288757, 'surprise': 0.06111728027462959, 'anger': 0.042884454131126404, 'fear': 0.014363369904458523, 'disgust': 0.0009755374630913138, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.08249794691801071,0.06111728027462959,0.07633373141288757,0.7218276262283325,0.014363369904458523,0.042884454131126404,0.0009755374630913138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,joy
"Oi stupid you sepet only 6 million, Malay have 20 million, do the math fuck face",1039,stupid sepet million malay million math fuck face,negative,0.814666211605072,0,"{'anger': 0.8963621854782104, 'disgust': 0.04041159152984619, 'neutral': 0.021492112427949905, 'sadness': 0.016204511746764183, 'joy': 0.010433105751872063, 'surprise': 0.00976603478193283, 'fear': 0.0053305537439882755}",0.021492112427949905,0.00976603478193283,0.016204511746764183,0.010433105751872063,0.0053305537439882755,0.8963621854782104,0.04041159152984619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger
​ @… are you atheist or believer of gaysus,1040,atheist believer gaysus,neutral,0.8303248286247253,-1,"{'neutral': 0.7745224833488464, 'disgust': 0.0858028307557106, 'anger': 0.06326574832201004, 'sadness': 0.026284778490662575, 'surprise': 0.02296294830739498, 'joy': 0.020945342257618904, 'fear': 0.0062159644439816475}",0.7745224833488464,0.02296294830739498,0.026284778490662575,0.020945342257618904,0.0062159644439816475,0.06326574832201004,0.0858028307557106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"@…  I’m also an a-SantaClausist, an a-Leprechaunist and a-SpaghettiMonster. I’m more like a Pastafarian. But you’re certainly a paedo-lover",1041,also asantaclausist aleprechaunist aspaghettimonster like pastafarian youre certainly paedolover,negative,0.7986797094345093,-1,"{'neutral': 0.5191364884376526, 'surprise': 0.21825794875621796, 'joy': 0.21060813963413239, 'sadness': 0.04311652109026909, 'anger': 0.004810494836419821, 'fear': 0.002811065874993801, 'disgust': 0.0012593679130077362, 'joy_linguistic': 1.0, 'fear_linguistic': 1.0, 'love_linguistic': 1.0, 'neutral_linguistic': 2.0, 'joy_sentence_count': 1, 'fear_sentence_count': 1, 'love_sentence_count': 1, 'neutral_sentence_count': 1}",0.5191364884376526,0.21825794875621796,0.04311652109026909,0.21060813963413239,0.002811065874993801,0.004810494836419821,0.0012593679130077362,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,neutral
@… all the malay smart people still here in malaysia developing the country where you live in.,1042,malay smart people still malaysia developing country live,neutral,0.7489131093025208,0,"{'joy': 0.3503560423851013, 'neutral': 0.32880011200904846, 'surprise': 0.2765917479991913, 'sadness': 0.03050844743847847, 'anger': 0.009274852462112904, 'fear': 0.002382447011768818, 'disgust': 0.0020863362587988377}",0.32880011200904846,0.2765917479991913,0.03050844743847847,0.3503560423851013,0.002382447011768818,0.009274852462112904,0.0020863362587988377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy
"@…  I think it has impact. If majority of people find it easier to get into university, the competitiveness is greatly reduced. When you are less competitive you are worse in your performance-just logic. So when we think the majority thinks they are good enough actually they are not. And you have a majority of not good enough competing against each other thinking they are good. It’s okay if you live and then close yourself only in Malaysia compete only with Malaysians.  But reality is you compete with the world when you start working. We definitely lose out because race based politics makes the majority as whole not competitive. The competition among the Bumis, is translating into jaguh kampung fight only. Sad to hear but yep.",1045,think impact majority people find easier get university competitiveness greatly reduced less competitive worse performancejust logic think majority thinks good enough actually majority good enough competing thinking good okay live close malaysia compete malaysians reality compete world start working definitely lose race based politics makes majority whole competitive competition among bumis translating jaguh kampung fight sad hear yep,negative,0.664723128080368,0,"{'sadness': 0.9495663642883301, 'surprise': 0.02953237295150757, 'joy': 0.010379043407738209, 'neutral': 0.007790710311383009, 'anger': 0.0014063536655157804, 'fear': 0.0006778475944884121, 'disgust': 0.0006473734974861145, 'joy_linguistic': 1.0, 'sadness_linguistic': 1.0, 'neutral_linguistic': 3.0, 'joy_sentence_count': 1, 'sadness_sentence_count': 1, 'neutral_sentence_count': 1}",0.007790710311383009,0.02953237295150757,0.9495663642883301,0.010379043407738209,0.0006778475944884121,0.0014063536655157804,0.0006473734974861145,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,neutral
